test_position,source_row_index,true_crop,feature,change_kind,requested_change,original_feature_value,perturbed_feature_value,clipped_to_training_range,original_predicted_crop,perturbed_predicted_crop,original_top_probability,perturbed_top_probability,original_top_3,perturbed_top_3,top_1_changed,original_top_1_minus_top_2_margin,perturbed_top_1_minus_top_2_margin,absolute_top_probability_change,original_top_1_rank_displacement
19,1514,apple,rainfall,relative,-0.050000000000,104.229802800000,99.018312660000,False,apple,apple,1.000000000000,0.990000000000,apple|banana|blackgram,apple|grapes|banana,False,1.000000000000,0.980000000000,0.010000000000,0
20,795,blackgram,rainfall,relative,-0.050000000000,64.895174880000,61.650416136000,False,blackgram,blackgram,0.990000000000,0.980000000000,blackgram|lentil|apple,blackgram|lentil|apple,False,0.980000000000,0.960000000000,0.010000000000,0
21,1502,apple,rainfall,relative,-0.050000000000,116.039658700000,110.237675765000,False,apple,apple,1.000000000000,1.000000000000,apple|banana|blackgram,apple|banana|blackgram,False,1.000000000000,1.000000000000,0.000000000000,0
22,585,mothbeans,rainfall,relative,-0.050000000000,50.197826900000,47.687935555000,False,mothbeans,mothbeans,0.790000000000,0.800000000000,mothbeans|lentil|blackgram,mothbeans|lentil|blackgram,False,0.610000000000,0.630000000000,0.010000000000,0
23,387,kidneybeans,rainfall,relative,-0.050000000000,115.199245000000,109.439282750000,False,kidneybeans,kidneybeans,0.990000000000,0.990000000000,kidneybeans|pigeonpeas|apple,kidneybeans|pigeonpeas|apple,False,0.980000000000,0.980000000000,0.000000000000,0
24,1591,apple,rainfall,relative,-0.050000000000,116.743131900000,110.905975305000,False,apple,apple,0.980000000000,0.980000000000,apple|grapes|banana,apple|grapes|banana,False,0.960000000000,0.960000000000,0.000000000000,0
25,2003,jute,rainfall,relative,-0.050000000000,175.608669700000,166.828236215000,False,jute,jute,0.980000000000,0.980000000000,jute|rice|watermelon,jute|rice|watermelon,False,0.970000000000,0.970000000000,0.000000000000,0
26,505,mothbeans,rainfall,relative,-0.050000000000,71.626669600000,68.045336120000,False,mothbeans,mothbeans,0.890000000000,0.900000000000,mothbeans|blackgram|pigeonpeas,mothbeans|blackgram|pigeonpeas,False,0.840000000000,0.860000000000,0.010000000000,0
27,1342,watermelon,rainfall,relative,-0.050000000000,42.106815160000,40.001474402000,False,watermelon,watermelon,1.000000000000,1.000000000000,watermelon|apple|banana,watermelon|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
28,0,rice,rainfall,relative,-0.050000000000,202.935536200000,192.788759390000,False,rice,rice,0.900000000000,0.720000000000,rice|jute|apple,rice|jute|apple,False,0.800000000000,0.440000000000,0.180000000000,0
29,2106,coffee,rainfall,relative,-0.050000000000,164.497187500000,156.272328125000,False,coffee,coffee,1.000000000000,1.000000000000,coffee|apple|banana,coffee|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
30,1102,mango,rainfall,relative,-0.050000000000,95.851183260000,91.058624097000,False,mango,mango,0.920000000000,0.920000000000,mango|coconut|coffee,mango|coconut|coffee,False,0.900000000000,0.900000000000,0.000000000000,0
31,2086,jute,rainfall,relative,-0.050000000000,152.980169700000,145.331161215000,False,jute,jute,0.930000000000,0.840000000000,jute|rice|banana,jute|rice|banana,False,0.870000000000,0.780000000000,0.090000000000,0
32,1036,banana,rainfall,relative,-0.050000000000,112.979480400000,107.330506380000,False,banana,banana,1.000000000000,1.000000000000,banana|apple|blackgram,banana|apple|blackgram,False,1.000000000000,1.000000000000,0.000000000000,0
33,2167,coffee,rainfall,relative,-0.050000000000,175.372331400000,166.603714830000,False,coffee,coffee,1.000000000000,1.000000000000,coffee|apple|banana,coffee|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
34,2050,jute,rainfall,relative,-0.050000000000,168.043228200000,159.641066790000,False,jute,jute,0.990000000000,0.990000000000,jute|rice|apple,jute|rice|apple,False,0.980000000000,0.980000000000,0.000000000000,0
35,737,blackgram,rainfall,relative,-0.050000000000,73.586639680000,69.907307696000,False,blackgram,blackgram,0.910000000000,0.910000000000,blackgram|maize|lentil,blackgram|maize|lentil,False,0.830000000000,0.850000000000,0.000000000000,0
36,1298,grapes,rainfall,relative,-0.050000000000,66.596448800000,63.266626360000,False,grapes,grapes,1.000000000000,0.990000000000,grapes|apple|banana,grapes|papaya|apple,False,1.000000000000,0.980000000000,0.010000000000,0
37,1200,grapes,rainfall,relative,-0.050000000000,67.125344920000,63.769077674000,False,grapes,grapes,1.000000000000,0.990000000000,grapes|apple|banana,grapes|papaya|apple,False,1.000000000000,0.980000000000,0.010000000000,0
38,731,blackgram,rainfall,relative,-0.050000000000,69.244640960000,65.782408912000,False,blackgram,blackgram,0.990000000000,1.000000000000,blackgram|mothbeans|apple,blackgram|apple|banana,False,0.980000000000,1.000000000000,0.010000000000,0
39,2042,jute,rainfall,relative,-0.050000000000,196.469984000000,186.646484800000,False,jute,jute,0.930000000000,0.950000000000,jute|rice|papaya,jute|papaya|rice,False,0.890000000000,0.930000000000,0.020000000000,0
40,1829,coconut,rainfall,relative,-0.050000000000,149.243349700000,141.781182215000,False,coconut,coconut,1.000000000000,1.000000000000,coconut|apple|banana,coconut|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
41,1716,papaya,rainfall,relative,-0.050000000000,77.715668830000,73.829885388500,False,papaya,papaya,0.990000000000,0.980000000000,papaya|grapes|apple,papaya|blackgram|grapes,False,0.980000000000,0.970000000000,0.010000000000,0
42,1156,mango,rainfall,relative,-0.050000000000,96.598164970000,91.768256721500,False,mango,mango,1.000000000000,1.000000000000,mango|apple|banana,mango|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
43,185,maize,rainfall,relative,-0.050000000000,62.491908120000,59.367312714000,False,maize,maize,0.970000000000,0.690000000000,maize|mothbeans|coffee,maize|mothbeans|watermelon,False,0.950000000000,0.520000000000,0.280000000000,0
44,861,lentil,rainfall,relative,-0.050000000000,42.895090570000,40.750336041500,False,lentil,lentil,0.980000000000,0.980000000000,lentil|blackgram|apple,lentil|blackgram|apple,False,0.960000000000,0.960000000000,0.000000000000,0
45,2022,jute,rainfall,relative,-0.050000000000,173.101709700000,164.446624215000,False,jute,jute,0.940000000000,0.940000000000,jute|rice|watermelon,jute|rice|watermelon,False,0.890000000000,0.890000000000,0.000000000000,0
46,1973,cotton,rainfall,relative,-0.050000000000,99.753361970000,94.765693871500,False,cotton,cotton,0.960000000000,0.970000000000,cotton|maize|banana,cotton|banana|jute,False,0.940000000000,0.960000000000,0.010000000000,0
47,850,lentil,rainfall,relative,-0.050000000000,44.236292850000,42.024478207500,False,lentil,lentil,0.900000000000,0.900000000000,lentil|mothbeans|blackgram,lentil|mothbeans|blackgram,False,0.840000000000,0.840000000000,0.000000000000,0
48,203,chickpea,rainfall,relative,-0.050000000000,88.510489830000,84.084965338500,False,chickpea,chickpea,1.000000000000,1.000000000000,chickpea|apple|banana,chickpea|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
49,696,mungbean,rainfall,relative,-0.050000000000,43.257267520000,41.094404144000,False,mungbean,mungbean,1.000000000000,1.000000000000,mungbean|apple|banana,mungbean|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
50,1737,papaya,rainfall,relative,-0.050000000000,207.073511900000,196.719836305000,False,papaya,papaya,0.930000000000,0.980000000000,papaya|rice|apple,papaya|jute|apple,False,0.860000000000,0.960000000000,0.050000000000,0
51,961,pomegranate,rainfall,relative,-0.050000000000,103.029593800000,97.878114110000,False,pomegranate,pomegranate,0.990000000000,0.820000000000,pomegranate|orange|apple,pomegranate|mango|orange,False,0.980000000000,0.750000000000,0.170000000000,0
52,405,pigeonpeas,rainfall,relative,-0.050000000000,149.299952000000,141.834954400000,False,pigeonpeas,pigeonpeas,0.920000000000,0.920000000000,pigeonpeas|mango|coconut,pigeonpeas|mango|coconut,False,0.850000000000,0.850000000000,0.000000000000,0
53,1392,watermelon,rainfall,relative,-0.050000000000,54.499600570000,51.774620541500,False,watermelon,watermelon,1.000000000000,1.000000000000,watermelon|apple|banana,watermelon|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
54,1158,mango,rainfall,relative,-0.050000000000,97.551555370000,92.673977601500,False,mango,mango,0.980000000000,0.980000000000,mango|mothbeans|orange,mango|mothbeans|orange,False,0.970000000000,0.970000000000,0.000000000000,0
55,768,blackgram,rainfall,relative,-0.050000000000,73.404527160000,69.734300802000,False,blackgram,blackgram,0.680000000000,0.660000000000,blackgram|mothbeans|lentil,blackgram|mothbeans|lentil,False,0.440000000000,0.410000000000,0.020000000000,0
56,1763,papaya,rainfall,relative,-0.050000000000,75.952950000000,72.155302500000,False,papaya,papaya,0.990000000000,0.980000000000,papaya|banana|apple,papaya|banana|blackgram,False,0.980000000000,0.970000000000,0.010000000000,0
57,1798,papaya,rainfall,relative,-0.050000000000,188.518142200000,179.092235090000,False,papaya,papaya,1.000000000000,1.000000000000,papaya|apple|banana,papaya|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
58,2173,coffee,rainfall,relative,-0.050000000000,163.626949600000,155.445602120000,False,coffee,coffee,0.980000000000,0.980000000000,coffee|coconut|apple,coffee|coconut|apple,False,0.960000000000,0.960000000000,0.000000000000,0
59,825,lentil,rainfall,relative,-0.050000000000,47.896452240000,45.501629628000,False,lentil,lentil,0.990000000000,0.990000000000,lentil|blackgram|apple,lentil|blackgram|apple,False,0.980000000000,0.980000000000,0.000000000000,0
60,813,lentil,rainfall,relative,-0.050000000000,49.023668030000,46.572484628500,False,lentil,lentil,0.820000000000,0.820000000000,lentil|mothbeans|blackgram,lentil|mothbeans|blackgram,False,0.710000000000,0.710000000000,0.000000000000,0
61,539,mothbeans,rainfall,relative,-0.050000000000,55.053805000000,52.301114750000,False,mothbeans,mothbeans,0.960000000000,0.960000000000,mothbeans|lentil|pigeonpeas,mothbeans|lentil|pigeonpeas,False,0.930000000000,0.930000000000,0.000000000000,0
62,2157,coffee,rainfall,relative,-0.050000000000,122.407341800000,116.286974710000,False,coffee,coffee,1.000000000000,0.940000000000,coffee|apple|banana,coffee|maize|watermelon,False,1.000000000000,0.920000000000,0.060000000000,0
63,1032,banana,rainfall,relative,-0.050000000000,119.218154000000,113.257246300000,False,banana,banana,0.970000000000,0.970000000000,banana|jute|apple,banana|jute|apple,False,0.940000000000,0.940000000000,0.000000000000,0
64,1707,papaya,rainfall,relative,-0.050000000000,191.776056200000,182.187253390000,False,papaya,papaya,0.930000000000,0.930000000000,papaya|pomegranate|pigeonpeas,papaya|pomegranate|pigeonpeas,False,0.900000000000,0.900000000000,0.000000000000,0
65,54,rice,rainfall,relative,-0.050000000000,286.508372500000,272.182953875000,False,rice,rice,0.980000000000,0.980000000000,rice|jute|apple,rice|jute|apple,False,0.960000000000,0.960000000000,0.000000000000,0
66,1630,orange,rainfall,relative,-0.050000000000,113.330210500000,107.663699975000,False,orange,orange,0.980000000000,0.980000000000,orange|mango|pomegranate,orange|mango|pomegranate,False,0.970000000000,0.970000000000,0.000000000000,0
67,1818,coconut,rainfall,relative,-0.050000000000,218.005571300000,207.105292735000,False,coconut,coconut,1.000000000000,1.000000000000,coconut|apple|banana,coconut|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
69,920,pomegranate,rainfall,relative,-0.050000000000,111.663158200000,106.080000290000,False,pomegranate,pomegranate,0.970000000000,0.980000000000,pomegranate|orange|apple,pomegranate|orange|apple,False,0.940000000000,0.960000000000,0.010000000000,0
70,1033,banana,rainfall,relative,-0.050000000000,102.463377500000,97.340208625000,False,banana,banana,1.000000000000,1.000000000000,banana|apple|blackgram,banana|apple|blackgram,False,1.000000000000,1.000000000000,0.000000000000,0
71,1458,muskmelon,rainfall,relative,-0.050000000000,28.752260670000,27.314647636500,False,muskmelon,muskmelon,1.000000000000,1.000000000000,muskmelon|apple|banana,muskmelon|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
72,1369,watermelon,rainfall,relative,-0.050000000000,49.523206890000,47.047046545500,False,watermelon,watermelon,1.000000000000,1.000000000000,watermelon|apple|banana,watermelon|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
73,859,lentil,rainfall,relative,-0.050000000000,48.281374820000,45.867306079000,False,lentil,lentil,1.000000000000,1.000000000000,lentil|apple|banana,lentil|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
75,1854,coconut,rainfall,relative,-0.050000000000,199.877840300000,189.883948285000,False,coconut,coconut,1.000000000000,1.000000000000,coconut|apple|banana,coconut|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
76,575,mothbeans,rainfall,relative,-0.050000000000,36.012030250000,34.211428737500,False,mothbeans,mothbeans,0.900000000000,0.920000000000,mothbeans|lentil|mungbean,mothbeans|lentil|mungbean,False,0.820000000000,0.860000000000,0.020000000000,0
77,606,mungbean,rainfall,relative,-0.050000000000,56.482651930000,53.658519333500,False,mungbean,mungbean,0.980000000000,0.990000000000,mungbean|blackgram|apple,mungbean|papaya|apple,False,0.960000000000,0.980000000000,0.010000000000,0
78,614,mungbean,rainfall,relative,-0.050000000000,37.546027190000,35.668725830500,False,mungbean,mungbean,0.970000000000,0.950000000000,mungbean|mothbeans|orange,mungbean|mothbeans|orange,False,0.950000000000,0.910000000000,0.020000000000,0
80,2182,coffee,rainfall,relative,-0.050000000000,126.807398400000,120.467028480000,False,coffee,coffee,0.990000000000,0.960000000000,coffee|coconut|apple,coffee|blackgram|cotton,False,0.980000000000,0.950000000000,0.030000000000,0
82,1473,muskmelon,rainfall,relative,-0.050000000000,26.883725720000,25.539539434000,False,muskmelon,muskmelon,1.000000000000,1.000000000000,muskmelon|apple|banana,muskmelon|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
83,303,kidneybeans,rainfall,relative,-0.050000000000,140.371781500000,133.353192425000,False,kidneybeans,kidneybeans,0.950000000000,0.960000000000,kidneybeans|chickpea|pigeonpeas,kidneybeans|chickpea|apple,False,0.910000000000,0.920000000000,0.010000000000,0
85,937,pomegranate,rainfall,relative,-0.050000000000,103.879934700000,98.685937965000,False,pomegranate,pomegranate,0.910000000000,0.760000000000,pomegranate|papaya|orange,pomegranate|orange|papaya,False,0.870000000000,0.660000000000,0.150000000000,0
86,1697,orange,rainfall,relative,-0.050000000000,113.999514600000,108.299538870000,False,orange,orange,0.980000000000,0.970000000000,orange|mango|pomegranate,orange|pomegranate|mango,False,0.970000000000,0.950000000000,0.010000000000,0
87,1987,cotton,rainfall,relative,-0.050000000000,69.311535660000,65.845958877000,False,cotton,cotton,1.000000000000,1.000000000000,cotton|apple|banana,cotton|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
88,1851,coconut,rainfall,relative,-0.050000000000,162.843273600000,154.701109920000,False,coconut,coconut,0.990000000000,0.990000000000,coconut|coffee|apple,coconut|coffee|apple,False,0.980000000000,0.980000000000,0.000000000000,0
91,613,mungbean,rainfall,relative,-0.050000000000,45.910113910000,43.614608214500,False,mungbean,mungbean,1.000000000000,1.000000000000,mungbean|apple|banana,mungbean|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
93,1960,cotton,rainfall,relative,-0.050000000000,83.465325470000,79.292059196500,False,cotton,cotton,1.000000000000,1.000000000000,cotton|apple|banana,cotton|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
95,1225,grapes,rainfall,relative,-0.050000000000,68.668133630000,65.234726948500,False,grapes,grapes,1.000000000000,1.000000000000,grapes|apple|banana,grapes|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
96,1988,cotton,rainfall,relative,-0.050000000000,77.034212490000,73.182501865500,False,cotton,cotton,1.000000000000,1.000000000000,cotton|apple|banana,cotton|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
97,227,chickpea,rainfall,relative,-0.050000000000,94.709920370000,89.974424351500,False,chickpea,chickpea,0.940000000000,0.980000000000,chickpea|kidneybeans|coffee,chickpea|coffee|apple,False,0.910000000000,0.960000000000,0.040000000000,0
100,1499,muskmelon,rainfall,relative,-0.050000000000,24.745819800000,23.508528810000,False,muskmelon,muskmelon,1.000000000000,1.000000000000,muskmelon|apple|banana,muskmelon|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
101,989,pomegranate,rainfall,relative,-0.050000000000,103.601211400000,98.421150830000,False,pomegranate,pomegranate,0.990000000000,0.850000000000,pomegranate|orange|apple,pomegranate|orange|mango,False,0.980000000000,0.790000000000,0.140000000000,0
103,497,pigeonpeas,rainfall,relative,-0.050000000000,186.922605200000,177.576474940000,False,pigeonpeas,pigeonpeas,0.980000000000,0.980000000000,pigeonpeas|blackgram|papaya,pigeonpeas|blackgram|papaya,False,0.970000000000,0.970000000000,0.000000000000,0
104,472,pigeonpeas,rainfall,relative,-0.050000000000,139.871004100000,132.877453895000,False,pigeonpeas,pigeonpeas,0.940000000000,0.940000000000,pigeonpeas|lentil|mothbeans,pigeonpeas|lentil|mothbeans,False,0.900000000000,0.900000000000,0.000000000000,0
106,323,kidneybeans,rainfall,relative,-0.050000000000,121.940136900000,115.843130055000,False,kidneybeans,kidneybeans,0.990000000000,0.990000000000,kidneybeans|chickpea|apple,kidneybeans|chickpea|apple,False,0.980000000000,0.980000000000,0.000000000000,0
108,44,rice,rainfall,relative,-0.050000000000,265.535593700000,252.258814015000,False,rice,rice,0.900000000000,0.900000000000,rice|jute|papaya,rice|jute|papaya,False,0.830000000000,0.830000000000,0.000000000000,0
109,84,rice,rainfall,relative,-0.050000000000,220.115670800000,209.109887260000,False,rice,rice,1.000000000000,0.990000000000,rice|apple|banana,rice|jute|apple,False,1.000000000000,0.980000000000,0.010000000000,0
110,1551,apple,rainfall,relative,-0.050000000000,107.986894900000,102.587550155000,False,apple,apple,1.000000000000,1.000000000000,apple|banana|blackgram,apple|banana|blackgram,False,1.000000000000,1.000000000000,0.000000000000,0
111,647,mungbean,rainfall,relative,-0.050000000000,55.037239790000,52.285377800500,False,mungbean,mungbean,1.000000000000,1.000000000000,mungbean|apple|banana,mungbean|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
115,1456,muskmelon,rainfall,relative,-0.050000000000,28.947669490000,27.500286015500,False,muskmelon,muskmelon,1.000000000000,1.000000000000,muskmelon|apple|banana,muskmelon|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
121,250,chickpea,rainfall,relative,-0.050000000000,80.250646370000,76.238114051500,False,chickpea,chickpea,1.000000000000,1.000000000000,chickpea|apple|banana,chickpea|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
122,199,maize,rainfall,relative,-0.050000000000,98.737713380000,93.800827711000,False,maize,maize,0.940000000000,0.940000000000,maize|coffee|blackgram,maize|blackgram|coffee,False,0.920000000000,0.920000000000,0.000000000000,0
124,110,maize,rainfall,relative,-0.050000000000,94.297128210000,89.582271799500,False,maize,maize,0.970000000000,0.960000000000,maize|cotton|mungbean,maize|cotton|mungbean,False,0.960000000000,0.940000000000,0.010000000000,0
128,1859,coconut,rainfall,relative,-0.050000000000,222.803013000000,211.662862350000,False,coconut,coconut,1.000000000000,1.000000000000,coconut|apple|banana,coconut|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
131,226,chickpea,rainfall,relative,-0.050000000000,74.874455740000,71.130732953000,False,chickpea,chickpea,0.920000000000,0.920000000000,chickpea|kidneybeans|apple,chickpea|kidneybeans|apple,False,0.840000000000,0.840000000000,0.000000000000,0
136,1552,apple,rainfall,relative,-0.050000000000,111.776339500000,106.187522525000,False,apple,apple,1.000000000000,1.000000000000,apple|banana|blackgram,apple|banana|blackgram,False,1.000000000000,1.000000000000,0.000000000000,0
148,461,pigeonpeas,rainfall,relative,-0.050000000000,148.250278600000,140.837764670000,False,pigeonpeas,pigeonpeas,0.990000000000,0.990000000000,pigeonpeas|lentil|apple,pigeonpeas|lentil|apple,False,0.980000000000,0.980000000000,0.000000000000,0
156,474,pigeonpeas,rainfall,relative,-0.050000000000,137.227966200000,130.366567890000,False,pigeonpeas,pigeonpeas,0.970000000000,0.970000000000,pigeonpeas|coffee|kidneybeans,pigeonpeas|kidneybeans|maize,False,0.960000000000,0.960000000000,0.000000000000,0
157,1419,muskmelon,rainfall,relative,-0.050000000000,29.110259400000,27.654746430000,False,muskmelon,muskmelon,1.000000000000,1.000000000000,muskmelon|apple|banana,muskmelon|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
164,305,kidneybeans,rainfall,relative,-0.050000000000,143.098417100000,135.943496245000,False,kidneybeans,kidneybeans,0.990000000000,1.000000000000,kidneybeans|pigeonpeas|apple,kidneybeans|apple|banana,False,0.980000000000,1.000000000000,0.010000000000,0
189,361,kidneybeans,rainfall,relative,-0.050000000000,104.625215300000,99.393954535000,False,kidneybeans,kidneybeans,1.000000000000,1.000000000000,kidneybeans|apple|banana,kidneybeans|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
0,1609,orange,rainfall,relative,0.000000000000,102.695870300000,102.695870300000,False,orange,orange,0.970000000000,0.970000000000,orange|pomegranate|apple,orange|pomegranate|apple,False,0.940000000000,0.940000000000,0.000000000000,0
1,1072,banana,rainfall,relative,0.000000000000,91.064933530000,91.064933530000,False,banana,banana,0.930000000000,0.930000000000,banana|papaya|cotton,banana|papaya|cotton,False,0.890000000000,0.890000000000,0.000000000000,0
2,1912,cotton,rainfall,relative,0.000000000000,69.915634670000,69.915634670000,False,cotton,cotton,1.000000000000,1.000000000000,cotton|apple|banana,cotton|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
3,100,maize,rainfall,relative,0.000000000000,87.759538570000,87.759538570000,False,maize,maize,0.990000000000,0.990000000000,maize|mothbeans|apple,maize|mothbeans|apple,False,0.980000000000,0.980000000000,0.000000000000,0
4,1645,orange,rainfall,relative,0.000000000000,115.978798900000,115.978798900000,False,orange,orange,0.990000000000,0.990000000000,orange|pomegranate|apple,orange|pomegranate|apple,False,0.980000000000,0.980000000000,0.000000000000,0
5,221,chickpea,rainfall,relative,0.000000000000,85.749048980000,85.749048980000,False,chickpea,chickpea,1.000000000000,1.000000000000,chickpea|apple|banana,chickpea|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
6,28,rice,rainfall,relative,0.000000000000,240.081064700000,240.081064700000,False,rice,rice,0.990000000000,0.990000000000,rice|jute|apple,rice|jute|apple,False,0.980000000000,0.980000000000,0.000000000000,0
7,701,blackgram,rainfall,relative,0.000000000000,67.150963760000,67.150963760000,False,blackgram,blackgram,0.970000000000,0.970000000000,blackgram|lentil|apple,blackgram|lentil|apple,False,0.940000000000,0.940000000000,0.000000000000,0
8,1097,banana,rainfall,relative,0.000000000000,94.379874960000,94.379874960000,False,banana,banana,1.000000000000,1.000000000000,banana|apple|blackgram,banana|apple|blackgram,False,1.000000000000,1.000000000000,0.000000000000,0
9,1638,orange,rainfall,relative,0.000000000000,112.983436100000,112.983436100000,False,orange,orange,1.000000000000,1.000000000000,orange|apple|banana,orange|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
10,1391,watermelon,rainfall,relative,0.000000000000,42.006602510000,42.006602510000,False,watermelon,watermelon,1.000000000000,1.000000000000,watermelon|apple|banana,watermelon|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
11,901,pomegranate,rainfall,relative,0.000000000000,108.045892600000,108.045892600000,False,pomegranate,pomegranate,1.000000000000,1.000000000000,pomegranate|apple|banana,pomegranate|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
12,1386,watermelon,rainfall,relative,0.000000000000,54.387484950000,54.387484950000,False,watermelon,watermelon,1.000000000000,1.000000000000,watermelon|apple|banana,watermelon|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
13,171,maize,rainfall,relative,0.000000000000,95.713884730000,95.713884730000,False,maize,maize,1.000000000000,1.000000000000,maize|apple|banana,maize|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
14,544,mothbeans,rainfall,relative,0.000000000000,64.161676990000,64.161676990000,False,mothbeans,mothbeans,0.810000000000,0.810000000000,mothbeans|blackgram|pigeonpeas,mothbeans|blackgram|pigeonpeas,False,0.740000000000,0.740000000000,0.000000000000,0
15,1264,grapes,rainfall,relative,0.000000000000,65.800060040000,65.800060040000,False,grapes,grapes,1.000000000000,1.000000000000,grapes|apple|banana,grapes|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
16,1220,grapes,rainfall,relative,0.000000000000,72.242308040000,72.242308040000,False,grapes,grapes,1.000000000000,1.000000000000,grapes|apple|banana,grapes|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
17,1154,mango,rainfall,relative,0.000000000000,95.234442870000,95.234442870000,False,mango,mango,1.000000000000,1.000000000000,mango|apple|banana,mango|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
18,1131,mango,rainfall,relative,0.000000000000,92.997394150000,92.997394150000,False,mango,mango,0.980000000000,0.980000000000,mango|mothbeans|papaya,mango|mothbeans|papaya,False,0.970000000000,0.970000000000,0.000000000000,0
19,1514,apple,rainfall,relative,0.000000000000,104.229802800000,104.229802800000,False,apple,apple,1.000000000000,1.000000000000,apple|banana|blackgram,apple|banana|blackgram,False,1.000000000000,1.000000000000,0.000000000000,0
20,795,blackgram,rainfall,relative,0.000000000000,64.895174880000,64.895174880000,False,blackgram,blackgram,0.990000000000,0.990000000000,blackgram|lentil|apple,blackgram|lentil|apple,False,0.980000000000,0.980000000000,0.000000000000,0
21,1502,apple,rainfall,relative,0.000000000000,116.039658700000,116.039658700000,False,apple,apple,1.000000000000,1.000000000000,apple|banana|blackgram,apple|banana|blackgram,False,1.000000000000,1.000000000000,0.000000000000,0
22,585,mothbeans,rainfall,relative,0.000000000000,50.197826900000,50.197826900000,False,mothbeans,mothbeans,0.790000000000,0.790000000000,mothbeans|lentil|blackgram,mothbeans|lentil|blackgram,False,0.610000000000,0.610000000000,0.000000000000,0
23,387,kidneybeans,rainfall,relative,0.000000000000,115.199245000000,115.199245000000,False,kidneybeans,kidneybeans,0.990000000000,0.990000000000,kidneybeans|pigeonpeas|apple,kidneybeans|pigeonpeas|apple,False,0.980000000000,0.980000000000,0.000000000000,0
24,1591,apple,rainfall,relative,0.000000000000,116.743131900000,116.743131900000,False,apple,apple,0.980000000000,0.980000000000,apple|grapes|banana,apple|grapes|banana,False,0.960000000000,0.960000000000,0.000000000000,0
25,2003,jute,rainfall,relative,0.000000000000,175.608669700000,175.608669700000,False,jute,jute,0.980000000000,0.980000000000,jute|rice|watermelon,jute|rice|watermelon,False,0.970000000000,0.970000000000,0.000000000000,0
26,505,mothbeans,rainfall,relative,0.000000000000,71.626669600000,71.626669600000,False,mothbeans,mothbeans,0.890000000000,0.890000000000,mothbeans|blackgram|pigeonpeas,mothbeans|blackgram|pigeonpeas,False,0.840000000000,0.840000000000,0.000000000000,0
27,1342,watermelon,rainfall,relative,0.000000000000,42.106815160000,42.106815160000,False,watermelon,watermelon,1.000000000000,1.000000000000,watermelon|apple|banana,watermelon|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
28,0,rice,rainfall,relative,0.000000000000,202.935536200000,202.935536200000,False,rice,rice,0.900000000000,0.900000000000,rice|jute|apple,rice|jute|apple,False,0.800000000000,0.800000000000,0.000000000000,0
29,2106,coffee,rainfall,relative,0.000000000000,164.497187500000,164.497187500000,False,coffee,coffee,1.000000000000,1.000000000000,coffee|apple|banana,coffee|apple|banana,False,1.000000000000,1.000000000000,0.000000000000,0
30,1102,mango,rainfall,relative,0.000000000000,95.851183260000,95.851183260000,False,mango,mango,0.920000000000,0.920000000000,mango|coconut|coffee,mango|coconut|coffee,False,0.900000000000,0.900000000000,0.000000000000,0
